time, ECG, accX, accY, accZ, gyroX, gyroY, gyroZ, temp
4928, 1518, 9.794679, 0.878672, -0.136469, 0.027179, -0.061819, 0.036772, 33.018234
4938, 1535, 9.789890, 0.821211, -0.167594, 0.009593, -0.080738, 0.043700, 33.021175
4948, 1523, 9.770737, 0.794875, -0.191536, -0.011724, -0.096992, 0.054625, 33.012352
4958, 1534, 9.780313, 0.744597, -0.275333, -0.038637, -0.114046, 0.066349, 32.994705
4968, 1535, 9.840169, 0.663194, -0.399832, -0.072744, -0.134830, 0.078340, 33.027058
4978, 1563, 9.921572, 0.550666, -0.502782, -0.110315, -0.158545, 0.095394, 33.029999
4988, 1606, 10.000581, 0.454898, -0.569820, -0.136962, -0.187323, 0.113513, 33.021175
4998, 1665, 10.079589, 0.433351, -0.521936, -0.129234, -0.219032, 0.131632, 33.024117
5008, 1687, 10.153810, 0.533907, -0.363919, -0.083136, -0.256337, 0.154815, 33.024117
5018, 1669, 10.216059, 0.675165, -0.217872, -0.020251, -0.293642, 0.188389, 33.009411
5028, 1629, 10.263943, 0.837971, -0.086191, 0.032242, -0.322686, 0.231556, 33.003529
5038, 1569, 10.271125, 1.041478, 0.045490, 0.071678, -0.338407, 0.280319, 33.024117
5048, 1568, 10.223241, 1.230620, 0.143652, 0.101789, -0.342404, 0.329614, 33.009411
5058, 1595, 10.077195, 1.369483, 0.189142, 0.120441, -0.335476, 0.376245, 33.012352
5068, 1613, 9.811439, 1.386243, 0.114922, 0.116444, -0.328815, 0.412750, 33.012352
5078, 1632, 9.445126, 1.242591, -0.090980, 0.091130, -0.314426, 0.426873, 33.024117
5088, 1614, 9.181764, 0.950498, -0.428562, 0.051161, -0.284049, 0.415149, 33.032940
5098, 1609, 9.119514, 0.627281, -0.790087, 0.017587, -0.249142, 0.382640, 33.021175
5108, 1633, 9.191340, 0.387861, -0.984017, -0.007994, -0.224095, 0.335743, 33.029999
5118, 1499, 9.318233, 0.213084, -0.991199, -0.023449, -0.215568, 0.280585, 33.029999
5128, 1313, 9.423578, 0.217872, -0.869095, -0.026646, -0.216634, 0.214769, 33.021175
5138, 2259, 9.493010, 0.275333, -0.768539, -0.015721, -0.208107, 0.145222, 33.024117
5148, 4077, 9.600749, 0.349553, -0.706290, 0.000000, -0.187323, 0.075942, 33.038822
5158, 3311, 9.708488, 0.407014, -0.699107, 0.009859, -0.149752, 0.015455, 33.035881
5168, 1949, 9.943120, 0.418985, -0.718261, 0.015721, -0.104453, -0.033574, 33.032940
5178, 1535, 10.218452, 0.435745, -0.746991, 0.028778, -0.090331, -0.064484, 33.018234
5188, 1507, 10.515334, 0.407014, -0.579397, 0.040502, -0.133231, -0.062619, 33.012352
5198, 1477, 10.512939, 0.316035, -0.399832, 0.049029, -0.225694, -0.035706, 33.009411
5208, 1514, 10.333375, 0.258574, -0.395043, 0.038904, -0.306432, 0.002931, 33.018234
5218, 1473, 10.208876, 0.220267, -0.497994, 0.005596, -0.358126, 0.039170, 33.003529
5228, 1535, 10.156203, 0.172383, -0.509965, -0.035972, -0.392499, 0.076208, 33.018234
5238, 1535, 10.127473, 0.043096, -0.402226, -0.066349, -0.436466, 0.111648, 33.035881
5248, 1559, 10.086772, -0.045490, -0.383072, -0.091930, -0.483896, 0.146288, 33.024117
5258, 1559, 10.019734, -0.035913, -0.543484, -0.119642, -0.522266, 0.175332, 33.027058
5268, 1602, 9.914390, 0.102951, -0.823605, -0.137761, -0.547047, 0.192919, 33.027058
5278, 1589, 9.940725, 0.205901, -1.058237, -0.137495, -0.571562, 0.197449, 33.035881
5288, 1581, 10.065224, 0.239420, -1.098939, -0.123106, -0.610998, 0.192652, 33.035881
5298, 1622, 10.127473, 0.277727, -1.137246, -0.108717, -0.663758, 0.187856, 33.018234
5308, 1638, 10.070012, 0.354342, -1.142034, -0.096193, -0.713853, 0.182793, 33.021175
5318, 1681, 9.971850, 0.426168, -1.201889, -0.083136, -0.751424, 0.175332, 33.038822
5328, 1699, 9.844957, 0.442927, -1.276109, -0.059954, -0.774074, 0.166806, 33.035881
5338, 1760, 9.737218, 0.392649, -1.393425, -0.033841, -0.779669, 0.156946, 33.041763
5348, 1762, 9.646238, 0.332794, -1.520318, -0.011724, -0.774606, 0.145489, 33.032940
5358, 1740, 9.540894, 0.299275, -1.616086, 0.001599, -0.775672, 0.133231, 33.044704
5368, 1756, 9.421184, 0.284910, -1.707066, 0.010925, -0.773008, 0.118576, 33.038822
5378, 1746, 9.313444, 0.222661, -1.812411, 0.013057, -0.746894, 0.099923, 33.027058
5388, 1687, 9.258378, 0.150835, -1.872266, 0.008793, -0.692270, 0.083136, 33.032940
5398, 1697, 9.263166, 0.117316, -1.944092, 0.011191, -0.609133, 0.066882, 33.009411
5408, 1694, 9.313444, 0.126893, -2.049437, 0.015988, -0.517470, 0.052760, 33.015293
5418, 1625, 9.397242, 0.098162, -2.135628, 0.012524, -0.445259, 0.039969, 33.015293
5428, 1654, 9.516952, 0.079009, -2.229002, 0.003198, -0.407954, 0.033308, 33.027058
5438, 1697, 9.660604, 0.107739, -2.348712, -0.002665, -0.416747, 0.030910, 33.027058
5448, 1707, 9.691729, 0.059855, -2.559402, -0.007994, -0.453253, 0.033574, 33.027058
5458, 1765, 9.689334, 0.067038, -2.667141, -0.004796, -0.481498, 0.036505, 33.027058
5468, 1732, 9.789890, 0.069432, -2.683900, 0.002398, -0.497752, 0.039703, 33.021175
5478, 1711, 9.911995, 0.114922, -2.628834, 0.009859, -0.518270, 0.042101, 33.015293
5488, 1772, 9.921572, 0.169988, -2.638410, 0.023182, -0.537988, 0.043700, 33.032940
5498, 1758, 9.952697, 0.167594, -2.710236, 0.037305, -0.554775, 0.043966, 33.038822
5508, 1856, 9.988609, 0.069432, -2.834735, 0.040502, -0.571029, 0.043700, 33.032940
5518, 1773, 10.093954, -0.062249, -3.019088, 0.020518, -0.604603, 0.044766, 33.035881
5528, 1824, 10.182540, -0.220267, -3.193865, -0.018652, -0.682943, 0.043966, 33.044704
5538, 1924, 10.060435, -0.311246, -3.268085, -0.042634, -0.791660, 0.050361, 33.041763
5548, 1854, 9.840169, -0.325611, -3.229778, -0.055957, -0.880659, 0.066349, 33.044704
5558, 1834, 9.667787, -0.299275, -3.191471, -0.068214, -0.925424, 0.075409, 33.027058
5568, 1904, 9.576807, -0.301669, -3.131616, -0.063685, -0.914766, 0.099390, 33.038822
5578, 1936, 9.493010, -0.244209, -3.227384, -0.054092, -0.854812, 0.119908, 33.035881
5588, 1970, 9.423578, -0.155623, -3.366248, -0.056757, -0.766613, 0.121240, 33.035881
5598, 1929, 9.394848, 0.000000, -3.552995, -0.067149, -0.671485, 0.111115, 33.015293
5608, 1849, 9.382876, 0.155623, -3.727772, -0.084202, -0.602205, 0.088998, 33.021175
5618, 1777, 9.433155, 0.294487, -3.945644, -0.096193, -0.567032, 0.063152, 33.024117
5628, 1808, 9.478644, 0.395043, -4.103662, -0.098058, -0.568098, 0.038104, 33.044704
5638, 1843, 9.500193, 0.462081, -4.168305, -0.087133, -0.597942, 0.015188, 33.047646
5648, 1831, 9.493010, 0.505177, -4.125209, -0.069547, -0.634980, -0.004796, 33.050587
5658, 1776, 9.454702, 0.526724, -4.010288, -0.048763, -0.665357, -0.020518, 33.032940
5668, 1805, 9.332599, 0.548272, -3.948039, -0.018386, -0.679479, -0.028245, 33.044704
5678, 1795, 9.220071, 0.514753, -4.106056, 0.018652, -0.667222, -0.027179, 33.041763
5688, 1774, 9.162610, 0.430956, -4.328717, 0.046098, -0.646704, -0.019185, 33.053528
5698, 1566, 9.181764, 0.351948, -4.556166, 0.064750, -0.645905, -0.006395, 33.062351
5708, 1682, 9.232041, 0.158017, -4.838682, 0.069547, -0.680279, 0.012257, 33.029999
5718, 2977, 9.248801, -0.050278, -4.896142, 0.045032, -0.735170, 0.046098, 33.041763
5728, 4095, 9.263166, -0.148441, -4.762067, 0.010925, -0.763948, 0.080738, 33.041763
5738, 2688, 9.244013, -0.220267, -4.718972, -0.014123, -0.749559, 0.102322, 33.038822
5748, 1887, 9.296685, -0.318429, -4.807557, -0.049562, -0.717051, 0.104453, 33.041763
5758, 1737, 9.311050, -0.462081, -4.982334, -0.084735, -0.690404, 0.102322, 33.062351
5768, 1638, 9.263166, -0.612916, -5.015852, -0.112181, -0.666956, 0.105786, 33.065292
5778, 1643, 9.160215, -0.687136, -4.994305, -0.140426, -0.628851, 0.119375, 33.062351
5788, 1633, 9.162610, -0.672771, -5.001487, -0.162542, -0.572894, 0.132965, 33.038822
5798, 1642, 9.121908, -0.591368, -5.025429, -0.177198, -0.508677, 0.134830, 33.050587
5808, 1665, 9.090784, -0.512359, -4.982334, -0.185991, -0.438597, 0.123106, 33.050587
5818, 1644, 9.040505, -0.371101, -4.855441, -0.178263, -0.389035, 0.100989, 33.059410
5828, 1665, 8.935161, -0.263362, -4.795586, -0.164407, -0.353862, 0.080205, 33.059410
5838, 1655, 8.848969, -0.158017, -4.884171, -0.156413, -0.325084, 0.063418, 33.035881
5848, 1702, 8.846576, -0.021548, -5.094861, -0.158012, -0.314959, 0.039969, 33.038822
5858, 1700, 8.832211, 0.083797, -5.236119, -0.158545, -0.330147, 0.018119, 33.035881
5868, 1660, 8.825027, 0.162806, -5.295974, -0.155081, -0.342404, 0.003730, 33.047646
5878, 1807, 8.834604, 0.253785, -5.358223, -0.145755, -0.331213, -0.002931, 33.059410
5888, 1776, 8.892065, 0.313640, -5.497087, -0.137761, -0.320288, -0.003198, 33.062351
5898, 1808, 8.983045, 0.380678, -5.556942, -0.126836, -0.315492, 0.002398, 33.062351
5908, 1808, 9.131485, 0.428562, -5.470751, -0.108983, -0.313626, 0.010925, 33.050587
5918, 1825, 9.105149, 0.490811, -5.353435, -0.079939, -0.307764, 0.023715, 33.065292
5928, 1860, 9.062054, 0.548272, -5.295974, -0.050894, -0.290444, 0.041835, 33.062351
5938, 1871, 8.995016, 0.545878, -5.255273, -0.041035, -0.266729, 0.056224, 33.053528
5948, 1842, 8.904037, 0.526724, -5.233725, -0.040502, -0.244080, 0.069813, 33.068233
5958, 1759, 8.805874, 0.514753, -5.300763, -0.036239, -0.214769, 0.078873, 33.047646
5968, 1822, 8.774749, 0.478840, -5.363012, -0.024515, -0.182527, 0.085801, 33.044704
5978, 1773, 8.717288, 0.438139, -5.470751, -0.005596, -0.161476, 0.088732, 33.053528
5988, 1746, 8.712500, 0.387861, -5.576096, 0.005862, -0.150551, 0.093528, 33.044704
5998, 1735, 8.748413, 0.361524, -5.542577, 0.012524, -0.138294, 0.098591, 33.038822
6008, 1727, 8.815451, 0.299275, -5.494693, 0.016254, -0.123905, 0.101789, 33.047646
6018, 1758, 8.877700, 0.237026, -5.442020, 0.029044, -0.123106, 0.102322, 33.053528
6028, 1747, 8.796297, 0.177171, -5.511452, 0.045032, -0.121773, 0.099923, 33.062351
6038, 1753, 8.844181, 0.093374, -5.525817, 0.061819, -0.107384, 0.091930, 33.047646
6048, 1745, 9.006987, 0.055067, -5.597643, 0.075942, -0.128168, 0.082870, 33.050587
6058, 1786, 8.999804, 0.016759, -5.693412, 0.090597, -0.187323, 0.082070, 33.059410
6068, 1806, 8.983045, -0.004788, -5.805939, 0.096459, -0.225694, 0.080205, 33.053528
6078, 1801, 9.028535, -0.031125, -5.875371, 0.088998, -0.247544, 0.071678, 33.038822
6088, 1827, 9.059659, -0.059855, -5.872977, 0.088466, -0.272858, 0.068214, 33.053528
6098, 1840, 9.093178, -0.050278, -5.911284, 0.091130, -0.319222, 0.063951, 33.050587
6108, 1782, 9.064447, -0.069432, -5.856217, 0.097792, -0.377844, 0.064217, 33.056469
6118, 1825, 8.992621, -0.038307, -5.762844, 0.113247, -0.413550, 0.066349, 33.044704
6128, 1846, 8.896853, -0.047884, -5.559336, 0.123905, -0.417813, 0.067948, 33.044704
6138, 1821, 8.714894, -0.114922, -5.468357, 0.126570, -0.396763, 0.073810, 33.041763
6148, 1892, 8.513782, -0.146046, -5.485116, 0.120974, -0.365587, 0.079672, 33.041763
6158, 1958, 8.353370, -0.165200, -5.623980, 0.114579, -0.328815, 0.081804, 33.041763
6168, 1905, 8.279149, -0.198719, -5.667076, 0.109783, -0.293375, 0.082870, 33.059410
6178, 1877, 8.264784, -0.208296, -5.616797, 0.106585, -0.257936, 0.073277, 33.062351
6188, 1840, 8.264784, -0.239420, -5.561730, 0.101522, -0.224628, 0.053292, 33.074116
6198, 1795, 8.276755, -0.284910, -5.516241, 0.087133, -0.190787, 0.036772, 33.044704
6208, 1755, 8.307879, -0.280122, -5.473145, 0.063685, -0.149485, 0.018119, 33.065292
6218, 1807, 8.394072, -0.299275, -5.487510, 0.036772, -0.095926, -0.002931, 33.065292
6228, 1791, 8.487445, -0.356736, -5.540183, 0.013323, -0.046364, -0.021317, 33.068233
6238, 1792, 8.566454, -0.445322, -5.693412, -0.006129, -0.016787, -0.039703, 33.085884
6248, 1803, 8.561666, -0.550666, -5.949591, -0.027979, 0.008260, -0.052760, 33.059410
6258, 1801, 8.523358, -0.627281, -6.212954, -0.041035, 0.045032, -0.061819, 33.053528
6268, 1770, 8.489840, -0.689530, -6.375759, -0.033308, 0.062619, -0.063418, 33.038822
6278, 1588, 8.444349, -0.754174, -6.390124, -0.007194, 0.058888, -0.057556, 33.053528
6288, 1854, 8.396465, -0.775721, -6.294356, 0.025314, 0.076208, -0.031975, 33.050587
6298, 3307, 8.382100, -0.763750, -6.212954, 0.044499, 0.118043, 0.005063, 33.047646
6308, 4095, 8.427590, -0.758962, -6.129156, 0.039703, 0.171602, 0.047963, 33.056469
6318, 2482, 8.494628, -0.703895, -6.133945, 0.017853, 0.233954, 0.092995, 33.038822
6328, 1833, 8.628703, -0.557849, -6.110003, -0.007727, 0.296839, 0.119642, 33.056469
6338, 1726, 8.832211, -0.423774, -6.131551, -0.017853, 0.332279, 0.126836, 33.059410
6348, 1648, 8.966286, -0.299275, -5.935226, -0.012524, 0.314959, 0.119642, 33.059410
6358, 1642, 8.860941, -0.191536, -5.746084, 0.001865, 0.276588, 0.137228, 33.053528
6368, 1654, 8.875306, -0.131681, -5.825093, -0.012790, 0.266462, 0.141758, 33.050587
6378, 1728, 8.815451, -0.105345, -5.932832, -0.050894, 0.265663, 0.123106, 33.074116
6388, 1716, 8.877700, -0.124498, -5.798757, -0.065017, 0.259801, 0.100456, 33.059410
6398, 1733, 8.942344, -0.079009, -5.614403, -0.054625, 0.249409, 0.055957, 33.080002
6408, 1734, 8.906430, -0.086191, -5.573701, -0.040769, 0.239283, 0.012790, 33.074116
6418, 1770, 8.880095, -0.090980, -5.702989, -0.037571, 0.209173, -0.025047, 33.065292
6428, 1776, 8.839393, -0.055067, -5.827487, -0.036239, 0.149219, -0.055424, 33.068233
6438, 1737, 8.858546, -0.014365, -5.865794, -0.026913, 0.058888, -0.080205, 33.065292
6448, 1839, 8.844181, 0.028730, -5.997475, -0.015721, -0.041568, -0.092995, 33.077061
6458, 1869, 8.810662, 0.035913, -6.119579, -0.016787, -0.120175, -0.093795, 33.082943
6468, 1880, 8.863335, 0.040701, -6.294356, -0.027712, -0.166806, -0.087666, 33.059410
6478, 1906, 8.896853, 0.081403, -6.390124, -0.025580, -0.195317, -0.079406, 33.062351
6488, 1931, 8.920795, 0.057461, -6.421249, -0.000799, -0.197715, -0.065283, 33.059410
6498, 1968, 8.904037, -0.004788, -6.387730, 0.029311, -0.191853, -0.053026, 33.085884
6508, 1971, 8.844181, -0.086191, -6.366182, 0.051960, -0.193452, -0.034640, 33.062351
6518, 1937, 8.779537, -0.114922, -6.332664, 0.067415, -0.190254, -0.018919, 33.074116
6528, 1936, 8.717288, -0.153229, -6.263232, 0.068747, -0.176132, -0.008793, 33.065292
6538, 1921, 8.631097, -0.153229, -6.205771, 0.062352, -0.156413, -0.002132, 33.077061
6548, 1882, 8.604761, -0.172383, -6.138733, 0.050628, -0.134297, -0.002931, 33.077061
6558, 1859, 8.592790, -0.191536, -6.057330, 0.036505, -0.113513, -0.007194, 33.068233
6568, 1872, 8.571242, -0.198719, -5.928043, 0.029311, -0.085268, -0.013323, 33.065292
6578, 1854, 8.566454, -0.203507, -5.865794, 0.023182, -0.050361, -0.017587, 33.059410
6588, 1856, 8.542512, -0.220267, -5.784391, 0.013323, -0.015455, -0.019452, 33.088825
6598, 1870, 8.540117, -0.239420, -5.693412, 0.005329, 0.008793, -0.019452, 33.059410
6608, 1858, 8.477868, -0.239420, -5.702989, -0.003997, 0.051694, -0.023982, 33.062351
6618, 1890, 8.583213, -0.258574, -5.612009, -0.005596, 0.076741, -0.034107, 33.056469
6628, 1892, 8.638280, -0.263362, -5.442020, -0.005329, 0.075142, -0.039703, 33.056469
6638, 1899, 8.633492, -0.225055, -5.339070, -0.016254, 0.079139, -0.043433, 33.062351
6648, 1905, 8.621520, -0.213084, -5.219360, -0.030110, 0.096992, -0.049828, 33.071175
6658, 1909, 8.647857, -0.232238, -5.214571, -0.043700, 0.121507, -0.058355, 33.085884
6668, 1910, 8.705317, -0.253785, -5.209783, -0.049296, 0.133498, -0.062352, 33.062351
6678, 1920, 8.746018, -0.229843, -5.279215, -0.046364, 0.136429, -0.064484, 33.062351
6688, 1932, 8.769960, -0.208296, -5.346252, -0.043700, 0.132965, -0.064217, 33.065292
6698, 1945, 8.793902, -0.177171, -5.370194, -0.039969, 0.126836, -0.059421, 33.068233
6708, 1933, 8.798691, -0.148441, -5.398925, -0.041568, 0.115378, -0.054891, 33.062351
6718, 1965, 8.822633, -0.129287, -5.425261, -0.047164, 0.110049, -0.051694, 33.077061
6728, 2058, 8.856153, -0.141258, -5.497087, -0.050361, 0.111381, -0.044499, 33.077061
6738, 2032, 8.872911, -0.160412, -5.516241, -0.059421, 0.105253, -0.035440, 33.056469
6748, 2033, 8.908825, -0.191536, -5.602432, -0.071145, 0.094328, -0.029577, 33.062351
6758, 1948, 8.927979, -0.201113, -5.578490, -0.081538, 0.067948, -0.017853, 33.077061
6768, 1901, 8.844181, -0.165200, -5.614403, -0.092196, 0.029844, -0.013590, 33.068233
6778, 1873, 8.777143, -0.165200, -5.619191, -0.100456, 0.001865, -0.021317, 33.071175
6788, 1882, 8.779537, -0.220267, -5.758055, -0.098858, 0.005329, -0.014922, 33.065292
6798, 1861, 8.808268, -0.222661, -5.896919, -0.096726, 0.014123, -0.008527, 33.071175
6808, 1873, 8.846576, -0.203507, -5.916072, -0.093795, 0.013590, -0.005596, 33.074116
6818, 1878, 8.918402, -0.158017, -5.985504, -0.089265, 0.007461, -0.001599, 33.065292
6828, 1882, 8.939949, -0.112527, -6.014235, -0.085801, -0.008527, 0.001332, 33.056469
6838, 1894, 8.935161, -0.076614, -6.042965, -0.083936, -0.026913, -0.000266, 33.082943
6848, 1759, 8.872911, -0.081403, -6.016629, -0.081538, -0.041835, -0.002132, 33.074116
6858, 1638, 8.822633, -0.055067, -6.009446, -0.083403, -0.051960, -0.006662, 33.071175
6868, 2622, 8.760384, -0.040701, -6.014235, -0.083936, -0.060753, -0.006129, 33.071175
6878, 4095, 8.700529, 0.011971, -5.966351, -0.081271, -0.059954, -0.002132, 33.074116
6888, 3263, 8.655039, 0.083797, -6.040571, -0.079672, -0.055158, 0.002665, 33.074116
6898, 2036, 8.695741, 0.143652, -6.105214, -0.080472, -0.050361, 0.003997, 33.080002
6908, 1794, 8.753201, 0.193930, -6.196194, -0.067948, -0.056490, -0.003464, 33.080002
6918, 1718, 8.798691, 0.148441, -6.086061, -0.050361, -0.075675, -0.012524, 33.085884
6928, 1712, 8.702923, 0.067038, -5.985504, -0.033574, -0.113513, -0.010658, 33.085884
6938, 1687, 8.544906, 0.074220, -5.935226, -0.023182, -0.105786, 0.006395, 33.071175
6948, 1696, 8.523358, 0.088585, -5.949591, -0.019185, -0.057822, 0.025047, 33.071175
6958, 1713, 8.590396, 0.107739, -5.985504, -0.017853, -0.010658, 0.032242, 33.080002
6968, 1721, 8.693346, 0.074220, -5.896919, -0.014389, 0.003730, 0.024781, 33.080002
6978, 1735, 8.702923, 0.000000, -5.849035, -0.009060, 0.003198, 0.016521, 33.068233
6988, 1733, 8.595184, -0.047884, -5.858612, -0.021051, 0.012790, 0.012257, 33.080002
6998, 1745, 8.544906, -0.083797, -5.901707, -0.055957, 0.042900, 0.006928, 33.077061
7008, 1769, 8.633492, -0.201113, -6.026206, -0.088199, 0.065283, -0.002665, 33.077061
7018, 1777, 8.738836, -0.282516, -6.045359, -0.100190, 0.054625, -0.002931, 33.097649
7028, 1777, 8.774749, -0.268151, -6.014235, -0.094861, 0.028778, 0.005063, 33.071175
7038, 1797, 8.791509, -0.153229, -5.937620, -0.081538, 0.010658, 0.011724, 33.077061
7048, 1834, 8.796297, -0.057461, -5.865794, -0.068747, -0.005329, 0.011458, 33.074116
7058, 1850, 8.755595, 0.014365, -5.863400, -0.055957, -0.021051, 0.010658, 33.085884
7068, 1889, 8.681376, 0.023942, -5.786786, -0.046364, -0.030910, 0.008260, 33.074116
7078, 1872, 8.635885, 0.033519, -5.750873, -0.041035, -0.030110, 0.007461, 33.085884
7088, 1926, 8.597578, 0.023942, -5.765238, -0.042900, -0.032242, 0.007727, 33.074116
7098, 1903, 8.540117, 0.002394, -5.726931, -0.045032, -0.029311, 0.010925, 33.080002
7108, 1865, 8.506598, -0.004788, -5.688623, -0.048496, -0.014655, 0.011724, 33.071175
7118, 1809, 8.494628, -0.009577, -5.726931, -0.052760, -0.001332, 0.011458, 33.080002
7128, 1792, 8.513782, 0.009577, -5.777209, -0.055957, 0.011991, 0.008260, 33.094707
7138, 1795, 8.573636, 0.014365, -5.805939, -0.047963, 0.019718, 0.007727, 33.088825
7148, 1792, 8.607155, 0.009577, -5.841852, -0.038637, 0.017054, 0.008260, 33.059410
7158, 1782, 8.657434, 0.033519, -5.863400, -0.032775, 0.013590, 0.009060, 33.077061
7168, 1767, 8.712500, 0.028730, -5.882554, -0.022916, 0.000799, 0.013057, 33.068233
7178, 1770, 8.681376, 0.014365, -6.035782, -0.019985, 0.007727, 0.013856, 33.077061
7188, 1785, 8.741230, 0.040701, -6.028600, -0.018652, 0.018919, 0.011724, 33.080002
7198, 1808, 8.801085, 0.026336, -5.925649, -0.013323, 0.009593, 0.013057, 33.071175
7208, 1805, 8.748413, 0.043096, -5.911284, -0.011458, 0.002665, 0.020251, 33.077061
7218, 1808, 8.688558, 0.062249, -5.973533, -0.015455, 0.006129, 0.023449, 33.085884
7228, 1807, 8.683769, 0.035913, -5.963956, -0.018919, 0.010392, 0.023449, 33.109413
7238, 1831, 8.674192, -0.014365, -6.004658, -0.021583, 0.010925, 0.019985, 33.109413
7248, 1846, 8.659827, -0.055067, -6.002264, -0.022916, 0.006395, 0.019452, 33.091766
7258, 1842, 8.643068, -0.059855, -6.016629, -0.027446, 0.000266, 0.022116, 33.082943
7268, 1830, 8.640674, -0.035913, -6.014235, -0.029044, -0.009593, 0.022383, 33.071175
7278, 1886, 8.592790, 0.009577, -6.002264, -0.028778, -0.015988, 0.023449, 33.077061
7288, 1927, 8.590396, 0.031125, -6.002264, -0.027979, -0.017054, 0.020784, 33.074116
7298, 1942, 8.576031, 0.057461, -5.975927, -0.025314, -0.013323, 0.016787, 33.080002
7308, 1904, 8.554482, 0.040701, -5.983110, -0.025580, -0.010126, 0.014655, 33.071175
7318, 1812, 8.532935, 0.055067, -5.973533, -0.026380, 0.003997, 0.014655, 33.085884
7328, 1790, 8.564059, 0.038307, -5.966351, -0.027712, 0.017320, 0.015188, 33.082943
7338, 1804, 8.585608, -0.014365, -5.968745, -0.030643, 0.025580, 0.017054, 33.080002
7348, 1779, 8.628703, -0.011971, -6.004658, -0.032242, 0.026913, 0.018652, 33.077061
7358, 1769, 8.657434, -0.043096, -5.992687, -0.032508, 0.020518, 0.018652, 33.082943
7368, 1781, 8.659827, -0.052672, -5.975927, -0.029844, 0.012790, 0.017320, 33.082943
7378, 1781, 8.638280, -0.038307, -5.949591, -0.025580, 0.009593, 0.013057, 33.106472
7388, 1815, 8.590396, -0.033519, -5.940014, -0.019985, 0.016254, 0.010925, 33.080002
7398, 1748, 8.576031, -0.019154, -5.961562, -0.015988, 0.030377, 0.010658, 33.082943
